0,1,2,3,4,5,6,7,8,9,10,11
56D3E9CC985A5FD70AF13EA8CCE96588,Shanghai,CN,,No.1388 Xinjinqiao Road,Vienna Hotel Shanghai Pudong Lujiazui Jinqiao Branch,CCF2FBDF98BC263DBFC3440960BE1233,Shanghai,CN,200000,"No.1388 Xinjinqiao Road, Pudong",Vienna Hotel Shanghai Pudong Lujiazui Jinqiao
5B24CD0EC54C60D4391C36D7F5A3B1EA,Handan,CN,56000,Southeast Crossing of No.78 Renmin Road and Lingxi Street,GreenTree Inn Handan Renmin Road Express Hotel,7A76504AE292287EC09BBFC1B2D2090E,Handan,CN,56000,"No.78, Renmin Road and Lingxi Avenue intersection south-east corner,Taicong District, Handan City",GreenTree Inn Shandong Handan Renmin Road Express Hotel
763E095DE2CAB5ECD72847E3DA42AD41,Tianjin,CN,,No.165 San Ma Road,Tianjin ShuangLu Mansion Hotel,28BEEF7683ADE76BA754CEC9BBC48E44,Tianjin,CN,300000,No.165 Nankaisanma Rd,Tianjin Shuanglu Mansion Hotel
DA9B1A6E1BCF3125761C23DF675B507C,Chengdu,CN,,No.28 Baihuaxi Road,Chengdu Huanhua Jincheng Hotel,DB520B096654F27098DF4F0CC47A60BB,Chengdu,CN,610000,NO. 28 West Baihua Road ,Chengdu Huanhua Jincheng Hotel
8992E34529CC60FD428FA53423BDCA36,Shanghai,CN,,"No. 21, Qiaojia Road",Shanghai Chi Chen Boutique Hotel,86796E8EE9BC9B9152827B5A49DCD1FB,Shanghai,CN,200010,No.21 Qiao Jia Road,Shanghai Chi Chen Boutique Hotel
CE82492946EDA312366FE04956D2585C,Shenzhen,CN,,"No.2227 Xuegang Road, Bantian Street",7 Days Inn Shenzhen Bantian Huawei Base Branch,FFF12F664D6161FE87126CEB78A77B17,Longgang,CN,518129,No.2227 Xuegang Road Bantian Street Longgang District,7Days Inn Shenzhen Bantian Huawei Base
6B137739F4DD50A27BECC701426938DA,Qingdao,CN,266024,No. 9 Zhenjiang Zhi Road,7 Days Inn Qingdao Shandong Road Zhenning Overpass Branch,5F36160F1A93FE61F49F3F0DD8016296,Qingdao,CN,266300,"No.9 Road Zhenjiang Branch Way, Shibei District, Qingdao",7Days Inn Qingdao Shandong Raod Zhenning Overpass
B14E8F9E9984AE1E7235EFCC92C35834,Guangzhou,CN,,No.187 Tonghe Road,Unkai Hotel,B69913ECCA4E5B3B1EF99F96188F4BAD,Guangzhou,CN,510515,"No.187, Tonghe Road",Unkai Hotel
13FDC06969AB3EB9F13313D6CF0BD625,Huzhou,CN,,"No. 1 Tianhuangping Road, Tianhuangping Village, Anji Town",Anji Spring Alpha Resort,7549DFC9DE727FFEF3C419820A9C108F,Anji,CN,313300,"No. 1 Tianhuangping Road, Tianhuangping Village, Anji Town",Anji Spring Alpha Resort
0E8AC72DAB9E5746EB1CF13457B42A5D,Guangzhou,CN,51000,"No. 226 Qiaotou Street, Beishan Village, Haizhu District",Shanshui Trends Hotel Pazhou Branch,284D2714D0D57961D47F167C0CA160FF,Guangzhou,CN,518000,"No.226 Qiao Tou Street, Bei Shan Cun",Shanshui Trends Hotel Pazhou (Previous: Bai Chuan Hotel)
B03A16B0FC1472F76719CB3B7AFBBF13,Suzhou,CN,215000,No. 1688 Dongfang Road,7 Days Hotel Suzhou Industrial Park Nanhuan Bridge,DD7A53DC17C35C74FBF97068DC8630A5,Suzhou,CN,215000,No.1688 Dongfang Avenue,7Days Inn Suzhou Industry Park Nanhuan Bridge
4CC5FC3008E9891BA087E5B56E680264,Guangzhou,CN,510260,"No.223 Yanxiang Road, Haizhu District",Hanting Hotel Guangzhou Yanzigang Branch,04C3A6BCFCC821D7B7AC722713F4BF7C,Guangzhou,CN,510280,"No. 223 Yanxiang Road,Haizhu District of Guangzhou City",Hanting Express Guangzhou Yanzi Gang Branch
594CA7ADB3277C51A998252E2D4C906E,Guangzhou,CN,,368 Huanshi Dong Lu,The Garden Hotel,7F4E88A390EE6426874A3E9C6C2C0139,Guangzhou,CN,510064,No.368 Huan Shi Dong Rd,The Garden Hotel Guangzhou
04372ACCA68A6FDD9F8F0DB403537A53,Shenzhen,CN,518001,"No.3002, ChunFeng Road,",Golden Lustre Hotel,48EC7065F927AF3C67DA05FFCD463151,Shenzhen,CN,518001,No.3002 Chunfeng Road,Golden Lustre Hotel
A3DFF672A0F6B698BDC218A10E26623C,Huizhou,CN,,"No.88 Southwest Avenue, Dayabya Area, Huiyang District",Huizhou Days Hotel Logan City,58B53FEA1E932DD8A6D3DC68DED4B989,Huizhou,CN,516083,No. 88 Xinan Av. Dayawan,Days Hotel Logan City
DC728495A86FDD364B9BB7CB14033C3B,Beijing,CN,,Nanhua Street 18,7 Days Inn Beijing Huairou,9A39B4DA6225484262085F71D537B3DB,Huairou,CN,101400,"No.18 Nanhua Main Street, Huairou District, Beijing",7Days Inn Beijing Huairou
E35BBBE9DF5E7389D49BC2B73478464E,Nanchong,CN,637400,"No.15 East of Xincun Road,Langzhong",7 Days Inn Langzhong Gucheng Branch,0622E9BC3F23DC923F0E68814B2AEB01,Langzhong,CN,637400,"No.15 East Section, Xincun Road, Longzhong ",7Days Inn Langzhong Old Town
ADAF07F451F3F593A69EFE7E2BFE78FB,Xuzhou,CN,221008,"Quanshan District, the south liberation road of China University Science and Technology Park",Xuzhou Zhonghui International Conference Center Hotel,7DE0D231A79928AE04A7A61F43B75C8A,Xuzhou,CN,221008,"China University Science and Technology Park,Jiefang South  Road,Quanshan District",Xuzhou Zhonghui International Conference Center Hotel
769C2BCE0A31600690D3A529C2576565,Nanjing,CN,210001,"9 Zhuangyuanjing, Confucius Temple",Grand Trustel Mandarin Garden Nanjing,AE29CA2028219EBB1F91EF421F8552BD,Nanjing,CN,210001,"No.9, Zhuangyuan Jing, Confucius Temple",Grand Trustel Mandarin Garden
8589AE3297A820F1164EE348A0C9F0D0,Beijing,CN,100061,NO.1 Guangming West Road,Hanting Hotel Beijing Temple of Heaven East Branch,580D2B8E5F700709F9AB1CBAFD38531F,Beijing,CN,100061,No. 1 West Guangming Road,Hanting Express Beijing East Gate of Temple Heaven
3AA6D9BC6405CBC8B864DC502E1F3CFA,Qingdao,CN,266100,"No.395, Songling Road",Expo Plaza Hotel Qingdao,DC18D4CB7B2B1496107AD30BAD63E00D,Qingdao,CN,266100,No.395 Song Ling Road,Expo Plaza Hotel Qingdao
1E79EA4A42D0DE34B1FDEF373BF4C3C2,Deqen,CN,674499,"No.38 North Gate Street Cuolang, Dukezong Old Town",Shangri-La Timeless Inn,920B720980C2D28C101A70F77E791B48,Shangri-La,CN,674499,"No.38 Cuolang,Beimen Street Old Town",Timeless Inn
F9C407FBB410B5ED56DCFA76CDB1F821,Dalian,CN,116033,No. 5-1 Zhoujia Street,Hi Inn Dalian Airport Branch,F6ABD8E982E8975E872E52FA9E71BACB,Dalian,CN,116032,"No.5-1 Zhoujia Street, Jingzi District",Hi Inn Dalian Airport Branch
A813E9F2BDE4D5F40E324E6631FB9261,Guangzhou,CN,510656,No.13 Yuancun West Street (near Pazhou Exhibitions Center),Guangzhou Boyi Hotel,E6BE881FE508C8400E7C281F09D5B129,Guangzhou,CN,510656,No.13 Yuancun West Street,Guangzhou Boyi Hotel
C3EC0D7895F9FEA85C6818FFE83F7D84,Shenzhen,CN,,"3011 Jiabin Road, Friendship Mansion",Friendship Hotel,3F3FE52FF4AAA9413D8769425D60075B,Shenzhen,CN,518001,No. 3013 Jiabin Road,Shenzhen Friendship Hotel
1C43E0D0133CD31450202AF400E8EEFC,Beijing,CN,100007,"Fuxue Hutong A1, Dongcheng District",Starway Hotel Beijing Dongsi Branch,11D1255452A59DBB8370E574A1234729,Beijing,CN,100007,No.1 Fuxue Hutong,Starway Hotel Beijing Dongsi
EDE2F0C8C7AA3805D26C561220393E19,Xiamen,CN,361008,"No.325-327,Qianpu Middle Road",Days Hotel and Suites Mingfa Xiamen,895A6C06257E54B15FFCC5B62F46ABC4,Xiamen,CN,361009,"No.325-327,Qianpu Middle Road",Xiamen Mingfa International Hotel
D7FB417F3EC130F8997569A3A06E6029,Chongqing,CN,400039,No.164 Yuzhou Road,GreenTree Inn Chongqing Yuzhou Road Hotel,96483B5729AF560FB06FB1CC89D1E2A0,Chongqing,CN,400039,No. 164 Kowloon Poqu Yuzhou Road,Greentree Inn Chongqing Yuzhou Road Hotel
6CFB2D7CA77E4E2506C3A314A14348FD,Zhuhai,CN,519000,"No.3022, South Yingbin Avenue",7 Days Inn Zhuhai Gongbei Tunnel Branch,80E59EA3F816FE8C2CCAA7447901CB1B,Zhuhai,CN,519000,"Long Xing Market, No.3022, Ying Bin South Road",7Days Inn Zhu Hai Gong Bei Tunnel Portal
5C75FB4CA2014669305470B29AFA7655,Xiamen,CN,361000,No.55 Kangtai Road,Xiamen Gulangyu Ting Hai Seaview Villa,06DC3A95640FD726C175333223B61B6E,Xiamen,CN,316000,"No. 55, Kangtai Road, Gulangyu, Siming District",Xiamen Gulangyu Tinghai Seaview Villa
9E56F9DF69F7917956628C5E8F1FA4B5,Sanya,CN,572000,"A Regin,Tourism Area",Seclusive Life Maritime Villas Resort,B45DD80ECED80656084C97592141FED0,Lingshui,CN,572000, No.1 Xiangshui Bay Xiangshui Bay A Lingshui County Hainan,Seclusive Life Maritime Villas Resort
DE405AAB1557EDB6254F231ED2DB7150,Beijing,CN,101400,"No.18, Qingchun Road",Jinjiang Inn Beijing Huairou District,0D5758EA83982750942E6DEEF1277B42,Huairou,CN,101400,No.18 Qingchun Road,Jinjiang Inn Beijing Huairou Qingchun Road
DF34AC908E8969E94345B51BCED3CFBE,Beijing,CN,100061,"No.134 Fahuasi Street, Dongcheng District",Beijing Jun An Hotel,9EFAC0E475DC2F723BB7F1B6CAD1A371,Beijing,CN,100061,"No. 134, Fahuasi Street",Beijing Jun An Hotel
000298D8A61B4F7B0FE5C7FD3D8C4C9C,Guilin,CN,541701,"PingAn Village, Heping, Longsheng County",Longji Star-Wish Resort,296B38DE7F0E4C1A26D4BD29A9CD9F45,Longsheng,CN,541701,"(Longji Rice Terraces Scenic Area)Ping'An Village, He Ping, Long Sheng County",Longji Star Wish Resort
B73ED58961A628E3B8D2D31696D80441,Kaifeng,CN,475004,"DaLiang Road,Economy and Development Zone",New Century Kaifeng Grand Hotel,CF435ABA55663C96153244C526DE260B,Kaifeng,CN,475004,"1 Daliang Road, Kaifeng Economy and Technology Development Zone",New Century Grand Hotel Kaifeng
9EFFAAECA2BDBA0E13051C29B731CE65,Xiamen,CN,361000,"No.22-1 Xingqian Road, Jimei Area, Fujian Province",Xiamen Blue Peninsula Hotel,D4A1B3891CE8A3C49F4D73E591B1DBE4,Xiamen,CN,361000,"22-1 Xingqian Road, Jimei District",Xiamen Blue Peninsula Hotel
CAFA15283343A35D96DDB6E123359B20,Yangshuo,CN,541900,No.1 Fenglou Village,Yangshuo Moondance Hotel,2A006AB2EEFFEC0990A9A57D5B8709BB,Yangshuo,CN,541900,"Fenglou Village, Dragon River District",Yangshuo Moondance Hotel
CA759E9223BF0BD094EE0B2AAC088D70,Beijing,CN,,No.26 Beiwa Road,Hanting Hotel Beijing Garden Bridge Branch,A60758E3522088AF37538A588605530B,Beijing,CN,100095,No.26 Beiwa Road,Hanting Express Huayuan Bridge
EF91C23E9249E04F58EA3E0C56CC2ED3,Suzhou,CN,215003,No. 49 Zhongjie Road,Hanting Hotel Suzhou Guanqian Jingde Road Branch,B6C187430453B098D90D11E58F996CCE,Suzhou,CN,215003,No.49 Zhongjie Road,Hanting Express Suzhou Guanqian Jingde Road
78CCB1BF72798951A5A168740C285F51,Shanghai,CN,200336,No.58 Songyuan Road,Shanghai Leading Noble Suites & Hotel,902B61103A835A6CCF9E5B58821259FC,Shanghai,CN,200336,58 Songyuan Road,Shanghai Leading Noble Suites & Hotels
76841353B2AAA43C48F3C386CBA8AA9A,Shanghai,CN,201100,No.4015 ZhongChun Road,Fairyland Hotel (Xinzhuang Branch),8B0EDE5AD09F99F35C8BC91881EBC018,Shanghai,CN,200000,No. 4015 Zhongchun Road,Fairyland Hotel Shanghai Xinzhuang Industrial Park Cloud Nine Plaza
FEEE4582B6980296206BD3F7DB75A989,Nanjing,CN,210000,"No.81, Shitoucheng Road, Gulou Square",GreenTree Inn JiangSu NanJing CaoChangMen NanJing Arts School Back Street,62177409330DA6F679386FCAD9769017,Nanjing,CN,210013,"No.81, Stone City Caochangmen",GreenTree Inn JiangSu NanJing CaoChangMen NanJing Arts School Back Street Business Hotel
B43908F7484203F4A8016045B9AA1CC1,Hengyang,CN,421000,"No.327 Zhongshan North Road,Shigu District",7 Days Inn  Hengyang Xihu Park Branch,AD85098ED3F2C91DF51BF143400C5DA2,Hengyang,CN,421000,"No.327 North Zhongshan Road, Shigu District",7Days Inn Hengyang West Lake Park
C94E7B8A27DA5A340F3A27291A582B1E,Guilin,CN,542501,"Binjiang West Road, Gongcheng County",Guilin Gongcheng Qianjun International Hotel,E2DC09DAF823BE60E2E2FC74C27258EE,Gongcheng,CN,541002,"West Binjiang Road, Gongcheng County",Gongcheng Qianjun International Hotel
A195B15745592550DE39DB38AD420628,Suzhou,CN,215000,"No. 158, Suhui Road, Suzhou Industrial Park",Suzhou Scholars Hotel Industrial Park,434FDF1E7D0862BD52F033F1899070B7,Suzhou,CN,215021,"Building F, District B,No.158 Suhui Road",Scholars Hotel SIP Suzhou
EB2475AF5BC98AE1365EE2BA3EB15561,Suzhou,CN,215631,"No.222, Huangsipu West Road, Jingang Town",7 Days Inn Zhangjiagang Jingang Branch,311D052F31B9FB608EEF0C2D0EB06CD2,Zhangjiagang,CN,215634,"No.222 Huangsipu West Road, Jingang ",7Days Inn Zhangjiagang Jingang
6713BE496B7D6C0E38B035003F1ED9A1,Hefei,CN,230031,No.66 Jinggang Road,GreenTree Inn Anhui Heifei DaPuTou KeXueDao Road Express Hotel,F2ADAD9516B286883F3372EE7A96A1C8,Hefei,CN,230001, NO.66，JingGang Road，ShuShan District,GreenTree Inn AnHui HeFei DaPuTou KeXueDao Road Express Hotel
A47183EB72CA33496348943EEBAD8D13,Beijing,CN,100020,"Jing Guang Centre, Hujialou, Chaoyang District",Rosewood Beijing Hotel,4E7FB570C6B32C98A8CEBD335A664BD7,Beijing,CN,100020,"Jing Guang Centre, Hujialou",Rosewood Beijing
CEDFE1D0BDCA57C7C9CDE209D6049AB7,Wuhan,CN,430000,No. 31 Dingziqiao Street,7 Days Inn Wuhan Dingziqiao Branch,2C6A11CB9FC7535A0FC1F82F62971545,Wuhan,CN,430064,"No.31 Dingziqiao Road, Wuchang District, Wuhan City",7Days Inn Wuhan Dingziqiao Zhongnanlu Metro Station
ED4771F1A5455E5EF2E02887D41E962C,Haixi,CN,816000,No. 15-02 South Kunlun Road,Doubletree by Hilton Qinghai-Golmud,964B010B97AA638E77CC3468846E9170,Golmud,CN,816000,No. 15-02 South Kunlun Road   ,DoubleTree by Hilton Qinghai - Golmud
2C1B0008658B163A08E7392D26F15241,Huizhou,CN,516003,"No.1, 1st Xinhu Road, Jiangbei",7 Days Inn Huizhou North River Jiazhaoye Centre Branch,3BC3ECE17062A932A7D0C96673561486,Huizhou,CN,516000,"No. 1 Xinhu 1st Road, Jiangbei, Huicheng Distrcit",7Days Inn Huizhou Jiangbei Kaisa Centre
A01C7F619F87D797E3D0DF42740025A4,Changzhi,CN,46011,"No.26, Changxing Middle Road",Hanting Hotel Changzhi Bayiguangchang,5FE3B3F2BCE55550ADDD3D1EBB1880F3,Changzhi,CN,46011,No. 26 Middle Changxin Road,Hanting Express Changzhi Middle Changxing Road
0B66013A5116296D4FFBD64D207C5385,Zhuhai,CN,519020,121 Shuiwan Road,Bamboo Hotel,D720684A1B6B9AEB7DD1773D633F5844,Zhuhai,CN,519020,"No.121 Shuiwan Road, Gongbei",Bamboo Hotel
4D59B8418F32E846D1BC614E5FA80CB9,Weihai,CN,264200,"B Tower, No.73, Haigang Road, Cuihuan Distrcit",Hanting Hotel Weihai Tourist Terminal Branch,6CC5DBD9AEA0A4777CEC009A5B6842D0,Weihai,CN,264200,"No. 73-B Haigang Road, Huancui District, Weihai, China",Hanting Express Weihai Ferry Terminal
2D8CBAD9AE98EE477FB9F5D278074460,Dalian,CN,116109,"No.7 Yongde Street, Jinzhou District",Dalian Minchuan Century Cool Bella Theme Hotel,93C308892968B8F4CBABB80A99AEF65B,Jinzhou,CN,116600,"No.7 Yongde road,",Dalian Cool Bella Theme Hotel
C68EF1890AE3FFD96AEC12AAA4EF3D18,Xishuangbanna,CN,666100,Beside Mengle Forest Park,Ramada Plaza Xishuangbanna Hotel,F82A828842D54647899827435ACBAE30,Jinghong,CN,666100,"Beside Mengle Forest Park, Mannongfeng District,Jinghong Tourism Resort",Ramada Plaza Xishuangbanna
70A5D31922CEC9F55A55B8E058F914EB,Shanghai,CN,200333,No. 50 Ton Chuan Road,Renaissance Putuo Hotel,CE40F2DA8D49DB9A261529320D647166,Shanghai,CN,200333,50 Tongchuan Road,Renaissance Shanghai Putuo Hotel
930FF3E3278F9D85EF3578D4068AC655,Lhasa,CN,,No.7 Jiri Eerxiang,House of Shambhala Tibet,E36150B800876845C0A4A3BFA65F677B,Lhasa,CN,850000,No.7 Jiri Second Alley,House Of Shambhala
B54C20F71F54B993CEE28FF7334FAF9E,Panjin,CN,,No.129 Bohai Road,JI Hotel Panjin Railway Station,FEE28D10BC3B8131E0FE240A192A49D8,Panjin,CN,124021,"No. 129, Bohai Road",JI Hotel Panjin Railway Station
A5548285B304C3D41751A4B2857CEF3F,Guilin,CN,541001,"Building No.4, No.16 Northern Ronghu Road",The White House Hotel Guilin,41D586D5BC8362C22B052BC9AB195AF0,Guilin,CN,541000,"Building 4,No.16,North Rong Hu Road",The White House Hotel Guilin
33256EA668BCFE59E9519A24A85193D6,Beijing,CN,101407,"18 Jia, Yanshui Road, Yanqi Lake",Sunrise Kempinski Hotel Beijing,8B31A9E19990156562AE92D64F682887,Huairou,CN,101408,"18 Jia, Yanshui Road, Yanqi Lake, Huairou District",Sunrise Kempinski Hotel Beijing
94657962B421693E62B8E437C4FB1302,Taizhou (Jiangsu),CN,225300,"NO.88, Yingbin Road",Taizhou Hotel,10B7118E8AED840CC7F139370809E35B,Taizhou,CN,225300,No.88 Yingbin Road,Tai Zhou Hotel
466198A46196C758B05A44BC0DFA9CD2,Shanghai,CN,,"No.1500 Jiang Yue Road, Pujiang Town",The Train Inn Shanghai,2024BEE6963B507151A952CD442FAEA4,Shanghai,CN,201114,"No.1500 Jiang Yue Road,Pu Jiang Town",The Train Inn
32678940241CDE2893C4F1D3C01BE75F,Xiamen,CN,361004,No.68 Hexiang West Road,Super 8 Hotel Xiamen Guanghua Tower Zhongshan Road Branch,0BE1FDA093540DA9C116DCA3F78774AD,Xiamen,CN,361004,No.68-72 Hexiang West Road,Super 8 Hotel Xiamen Guanghua Building
06CD9E6CAC39FD05837D19EE2454D7C1,Changchun,CN,130117,"No. 1777, Yongshun Road, Jingyue District",Sheraton Changchun Jingyuetan Hotel,937248811EFB0C79CE3D29971E1B8E2C,Changchun,CN,130117,No.1777 Yongshun Road,Sheraton Changchun Jingyuetan Hotel
78882FCCA84AC8C45D0A62E5A1A78BF7,Wuxi,CN,214221,109 Taodu Road,Howard Johnson Garden Plaza Yixing Hotel,4D8B6D2AC04762ED2D287210ECEB46CD,Yixing,CN,214200,"No. 109 Taodu Road,",Howard Johnson Garden Plaza Yixing
C8C24E75BB1859DE9C093769E6F29723,Suzhou,CN,215000,No. 168 Xiangcheng Avenue,Hanting Hotel Suzhou Xiangcheng Avenue,9A3B46CA32CDADF4652DCFEB58218671,Suzhou,CN,215000,"No. 168 Xiangcheng Avenue, Xiangcheng District, Suzhou ",Hanting Express Suzhou Xiangcheng Avenue
312F7D448C5D7890D6981F12441BC249,Nanjing,CN,210036,No.386 North Jiangdong Road,Jinling Jingyuan Plaza Nanjing,FA3D9E154822FF469A97896EB42AF34A,Nanjing,CN,210036,386.North Jiangdong Road,Jinling Jingyuan Plaza
25D19D3CCA62E451EFA2DFB7B87297A1,Beijing,CN,100101,No.27 North 4th Ring Road,Pangu 7 Star Hotel Beijing,AD11B2AFFA2CF4A5C2983EEA6F92CA70,Beijing,CN,100101,No. 27 Central North 4Th Ring Drive,Pangu 7 Star Hotel Beijing
4FAEF679FD4E8877C05C14E46C7A18C1,Shanghai,CN,,"No.1000 Laifang Road, JiuTing",JI Hotel Shanghai Hongqiao Hub Jiuting,14B36571D6C04B7B6D821E69B62F95D8,Songjiang,CN,201103,No.1000 Laifang Road,Ji Hotel Shanghai Hongqiao Hub Jiuting
2FFBF4321F2E26CCAD35A9A5D309C671,Lhasa,CN,850000,The west of Chagu Avenue Liuwu District,Fliport Garden Hotel Lhasa,06F572A256DA2CEC2BE6165A3C607472,Lhasa,CN,850000,"West Side of Chagu Avenue, Liuwu New District  ",Fliport Garden Hotel Lhasa
BB741049A8F7024A7ABD85BE01027EFA,Wuzhen,CN,314501,No.82 Huaxin Road,Wuzhen Wangshui Renjia Inn,0A1ACE42C05AC1152802B36794873A0F,Tongxiang,CN,314501,No.126 Xinhua Road,Wuzhen Wangshui Renjia Inn
94705CB7745D6629910F65E6DA52568B,Beijing,CN,100027,"The Village, Building 1, No.11 Sanlitun Road,",The Opposite House Hotel,EEB835DCDF7E9F9BBDA08993B42F252D,Beijing,CN,100027,"The Village, Building 1, No.11 Sanlitun Road",The Opposite House
46A8611D59865A751511545744470B7C,Guangzhou,CN,510000,Guangzhou huangpu road west 888 (national defense building),Lucky Holiday Hotel,444346184EADE9AF38C42027FAFAB4FC,Guangzhou,CN,510000,"No. 888, West Huang Pu Avenue",Lucky Holiday Hotel
9D93ADE0E442B4FEE51613D4507D713C,Jiaxing,CN,314501,No.133 Ganquan Road,Wuzhen Qingzhen Inn,9B600104348DBAF1D82FA1D52C9B2998,Tongxiang,CN,314501,No.73 Wuzhen Park Estate,Wuzhen Qingzhen Inn
AD8E4B2CD4C378E3DCC70D641BA9532C,Shanghai,CN,,No.299 Kaiqing Rd.,Gardenview Hotel,20A015DE8966EEFE8122AFB460DFCBF1,Shanghai,CN,201201,"No.299, Kai Qing Road",Garden View Hotel
B2D52ACF40D6EF2A951C02EB5E6F5D71,Wuxi,CN,214431,"No.38 Chengjiang Rd.(C), Jiangyin",Jinjiang Inn Jiangyin Chenjiang Road,218F73CF950A4F906A30ADE697A97175,Jiangyin,CN,214431,No.38 Chengjiang Middle Road,Jinjiang Inn - Jiangyin Chengjiang Middle Road
CC3ACAB214268D397444A36FAF5F54BB,Sanya,CN,572000,Sanya Bay,Tangla Hotel Sanya,21AA2274E31A10639B3C4B7DF992A883,Sanya,CN,572000,Within Sanya Bay Resort,Tangla Hotel Sanya
2C934D817ABFB0C0B77A7CA5DE9B4E57,Xiamen,CN,361026,No.912 Haicang Dadao,Xiamen Aizhu Seaview Boutique Hotel,10120BA933B32F5762CB89AB829293EE,Xiamen,CN,361026,"No.912 Haicang Avenue, Haicang District",Aizhu Boutique Theme Hotel
E09145F1E7546F6FB1003C4531C988D7,Lijiang,CN,674100,Extended Section of Shangri-La Road，lijiang oldtown district,Lijiang star snow mountain view resorts,552BCD88FE88FEA28A71E9B31B46F931,Lijiang,CN,674100,"Dingye road No43( by shuhe old town main gate parking zone) , shuhe old town",Lijiang Star Snow Mountain Resorts
8277A15DFCD81B0C7BC96C0298A9C547,Haikou,CN,571100,"N0.17,Qiongzhou Avenue,",Hongkong International Hot Spring Hotel,F7D31EAAF49076485E8035AAC3970D67,Haikou,CN,571100,No.17 Qiongzhou Avenue,Hongkong International Hot Spring Hotel
8561673537ACF59BF54850E7AEA7D31E,Guangzhou,CN,,"No.148, Tangan Road",Euro Garden Hotel Guangzhou,813A742CD6CC05FDAA924C9B45BA588B,Guangzhou,CN,510000,148 Tang'an Road,Euro Garden Hotel Guangzhou
F3FECDA1E2652AEA1E8FCCAF6E3FDFB0,Shenzhen,CN,518000,"No.55,Jingli Building,Ba Gua Road, Futian District",Vienna Hotel Shenzhen Ba Gua Road Banch,6A85323ABF4B8F1829F0BB36F4214754,Shenzhen,CN,518000,"No. 55 Bagua Road, Futian District ",Vienna Hotel Shenzhen Futian Bagua Road
4F54B0727763ED702FC35B3C390882CC,Sanya,CN,572000,No.357 Jiefang 2 Road,Hua Bao Shi Hotel,419AA5B32F6B392647B139DBFFC1504F,Sanya,CN,572000,No. 357 Jiefang Er Road,Sanya Hua Bao Shi Hotel
6BA3CB97B607EF719770833F25904ADD,Dezhou,CN,253000,"No.155 Xinhua Road,Decheng District",GreenTree Alliance Shandong Dezhou Jiefang Avenue XinHua Road Hotel,D92F6726BA852F2D48DC460FFB057D49,Dezhou,CN,253000,"No.155, XinHua Road, DeCheng District",GreenTree Alliance ShanDong DeZhou JieFang S Avenue XinHua Road Hotel
0FE10DEBA01D12AC5F31BBEFDF3F08CC,Shanghai,CN,,No. 28 Wan Rong Road,7 Days Inn Shanghai Daning International Yanchang Road Subway Station Branch,B3B081CC011A4F6E470A256FB75EE9A1,Shanghai,CN,200072,No.28 WanRong Road Shanghai,7Days Inn Shanghai Daning International Commercial Plaza YanChang Subway Station
6211829387CB816949CC5EF41BAF206F,Liuzhou,CN,545006,"Building 1, Sunshine 100 City Plaza, 2 Guizhong Avenue (Guizhong Dadao)",Radisson Blu Hotel Liuzhou,7E8DD350A5D9612085C111FF3A1D4871,Liuzhou,CN,545000,"Building 1, Sunshine 100 City Plaza 2 Guizhong Ave",Radisson Blu Hotel Liuzhou
0C3C46C94CE7DBA5EE2449D69DEFF48C,Changsha,CN,410205,No. 24 Lu Jing Lu,7 Days Inn Changsha Bus West Station Branch,33E84D1E5215B71E365CC42629688BB6,Changsha,CN,410205,"No.24 Lujing Road, Yuelu District",7Days Inn Changsha West Bus Station
24D78C489606C1A9FCB8F08C8069A5AD,Hangzhou,CN,311202,No.218 Tonghui Middle Road,Jinling Jinma Palace Hangzhou,1B2DC0916DBE18D39FD435E43E59952D,Hangzhou,CN,311200,No.218 Tonghui Mid-Road Xiaoshan,Jinma Palace
3BD50414D129A996305A77CB5113CB30,Shanghai,CN,201204,800 Hua Mu Road,Dorsett Shanghai @ Century Park,F3944B32C84DF85F0B3788316FEB6C1E,Shanghai,CN,201204,"No. 800, Hua Mu Road",Dorsett Shanghai
CF055093084C931E886B535D9EB584A6,Harbin,CN,150010,92 Zhaolin Jie Daoli District,Ibis Harbin Sofia Church,CDF970996F3D5B5901630AB13B3AB8EE,Harbin,CN,150010,NO.92 Zhaolin Street(facing Sofia Church),Hotel Ibis Harbin Sofia Church
1669B6867D138A400F70BFBA5B617B6E,Qingdao,CN,266003,Guanxiang Er Road,Hostel Old Observatory Qingdao,85CDB7F5CA8617DF454D8297267C47C9,Qingdao,CN,266003,No.21 Quanxiang Second Road,Old Observatory Youth Hostel Qingdao
07BBDB29F4120702B9BC9936CF2A5608,Beijing,CN,100009,"NO.14 Liulisi Xiang, Beiluogu Xiang, Dongcheng District",Citycourt Hotel,3ACD7067CFEB093E13FFA3F020DBBDDC,Beijing,CN,100009,"NO.14 Liulisi Xiang, Baochao Hutong, East Gulou Street",Citycourt Hotel
39459C44E56DCE6B5C356D49EC8005CA,Sanya,CN,572000,"No.747,Jiefang Road",Sanya Guoxi Hotel,9D3AD8A5E35AF16D7007D002A72F46B0,Sanya,CN,572000,No.747 of Jiefang Road,Sanya Guoxi Hotel
3494FD3463EF7A6324A2D52319AB5202,Yabuli,CN,150631,Shangzhi Yabuli Ski Resort,Yabuli Ski Resort and Spa Resort,D6C30AC26C2D50D0C9D97C28C86D27CF,Shangzhi,CN,150631,Yabuli Ski Resort,Yabuli Ski Resort Farm Stay
